"user_id","target","time"
126796,0,70
126798,0,91
126811,0,91
126813,0,88
126819,0,84
126823,0,91
126838,0,91
126861,0,89
126874,0,82
126890,0,74
126891,0,91
126907,0,70
126910,0,73
126917,0,88
126935,0,86
126947,0,37
126950,0,89
126971,0,88
126980,0,91
127002,0,91
127004,0,89
127006,0,90
127024,0,74
127030,0,88
127034,0,90
127040,0,72
127058,0,91
127060,0,91
127063,0,79
127065,0,13
127067,0,91
127069,0,88
127070,0,90
127084,0,91
127086,0,86
127088,0,30
127089,0,91
127094,0,91
127107,0,75
127110,0,91
127116,0,87
127119,0,88
127122,0,91
127131,1,89
127167,0,83
127168,0,74
127176,0,91
127181,0,90
127210,0,82
127226,0,43
127239,0,91
127247,1,88
127251,0,91
127252,0,77
127255,0,91
127267,0,90
127293,0,89
127310,0,91
127318,0,71
127320,0,91
127333,0,67
127359,0,68
127361,0,91
127368,0,91
127375,0,91
127379,0,78
127382,0,91
127386,0,91
127395,0,76
127408,0,84
127421,0,91
127423,0,91
127431,0,71
127436,0,91
127479,0,91
127491,0,90
127493,0,91
127494,0,86
127508,0,91
127515,0,91
127518,0,91
127522,0,65
127532,0,91
127544,0,85
127562,0,91
127570,0,91
127571,0,86
127574,1,45
127584,0,70
127585,0,82
127606,0,90
127607,0,91
127613,0,71
127618,0,65
127622,0,91
127624,0,91
127632,0,90
127639,0,91
127641,0,78
127659,0,86
127699,0,87
127703,0,91
127704,0,75
127707,0,76
127719,0,33
127729,0,78
127753,0,80
127755,0,86
127764,0,81
127775,1,87
127780,0,91
127782,0,82
127788,0,88
127790,0,38
127792,0,91
127801,0,86
127816,0,80
127834,0,82
127845,0,91
127855,0,91
127859,0,86
127913,0,88
127932,0,89
127947,0,90
127952,0,70
127963,0,79
127978,0,91
127994,0,86
128004,0,83
128009,0,91
128014,0,90
128018,0,89
128019,0,87
128029,0,89
128030,0,91
128035,0,91
128038,0,80
128043,0,91
128046,0,91
128049,0,91
128053,0,91
128055,0,91
128058,0,88
128062,1,24
128064,0,90
128067,0,91
128078,0,82
128081,0,87
128097,0,90
128105,0,82
128125,0,83
128127,0,90
128141,0,86
128164,0,84
128166,1,76
128188,0,91
128191,0,90
128203,0,59
128209,0,91
128216,1,74
128245,0,91
128253,1,76
128280,0,89
128281,0,89
128284,0,89
128306,0,85
128308,0,91
128312,0,75
128336,0,91
128339,0,91
128343,0,91
128350,0,86
128359,0,91
128363,0,78
128372,0,90
128373,1,10
128374,0,91
128387,0,91
128399,0,91
128400,0,52
128403,0,90
128404,0,87
128411,0,88
128423,0,82
128424,0,84
128434,0,89
128440,0,79
128451,0,90
128454,0,90
128460,0,91
128472,0,87
128480,0,91
128482,0,68
128508,0,91
128510,0,90
128512,0,91
128518,0,89
128521,0,90
128530,0,91
128541,0,91
128545,0,82
128550,0,91
128553,1,63
128556,0,86
128559,0,90
128561,0,55
128562,0,90
128570,0,91
128573,0,91
128575,0,91
128583,0,83
128586,0,90
128591,0,91
128600,0,81
128604,0,90
128608,0,91
128616,0,88
128634,0,66
128638,0,91
128649,0,91
128650,0,91
128671,0,75
128673,0,75
128676,0,88
128682,0,91
128688,0,43
128689,0,46
128708,0,43
128710,0,91
128718,0,30
128733,0,82
128742,0,82
128764,0,91
128774,0,12
128776,0,90
128779,0,91
128786,0,90
128805,0,88
128810,0,91
128812,0,89
128835,0,35
128844,0,71
128847,0,91
128850,0,1
128859,0,80
128865,0,87
128868,0,85
128883,0,91
128891,0,87
128904,0,87
128911,0,82
128913,0,91
128923,0,29
128926,0,83
128932,0,91
128933,0,91
128948,0,91
128951,0,76
128962,0,86
128969,0,85
128983,0,91
128988,0,89
129008,0,91
129009,0,91
129014,1,3
129017,0,87
129019,0,81
129032,0,91
129042,0,85
129047,0,78
129051,0,91
129068,0,89
129078,0,91
129083,0,72
129094,0,91
129100,0,77
129112,1,34
129114,0,90
129121,0,59
129124,0,91
129160,0,91
129166,0,91
129178,0,88
129180,0,91
129182,0,89
129188,0,89
129205,0,77
129224,0,88
129244,0,87
129268,0,5
129274,0,90
129281,0,86
129308,0,73
129328,0,91
129330,0,90
129334,0,88
129339,0,91
129347,0,21
129355,0,91
129356,0,87
129365,0,76
129371,0,90
129393,0,72
129410,0,91
129414,0,66
129426,0,91
129435,0,91
129442,0,85
129460,0,87
129462,0,91
129467,0,89
129470,0,89
129471,0,81
129502,0,91
129507,0,91
129524,0,68
129526,0,91
129530,0,3
129551,0,88
129555,1,91
129567,0,90
129572,0,86
129579,0,73
129587,0,91
129591,0,78
129598,0,81
129609,0,91
129630,0,83
129637,0,91
129645,0,91
129646,0,91
129651,0,88
129670,0,84
129693,0,91
129713,0,88
129718,0,10
129719,0,45
129735,0,77
129748,0,87
129756,0,82
129770,0,83
129773,0,80
129781,0,72
129793,0,91
129825,0,86
129865,0,77
129868,0,91
129878,0,91
129889,0,87
129891,0,91
129900,0,91
129901,0,91
129905,0,91
129907,0,88
129915,0,81
129929,0,91
129932,0,91
129933,0,57
129935,0,91
129941,0,91
129958,0,78
129963,0,69
129966,0,91
129967,0,91
129968,0,87
129983,0,83
130014,0,89
130020,0,89
130028,0,69
130033,0,91
130045,0,90
130065,0,90
130067,0,91
130073,1,86
130084,0,83
130119,0,88
130142,0,90
130146,0,91
130148,0,86
130149,0,91
130156,0,74
130179,0,91
130182,0,91
130183,0,89
130191,0,74
130214,0,91
130215,0,91
130228,0,8
130238,0,79
130255,0,91
130274,0,35
130280,0,82
130294,0,91
130301,0,91
130312,0,85
130315,0,91
130328,0,73
130331,1,80
130333,0,27
130340,0,44
130380,0,59
130383,0,91
130396,0,91
130397,0,90
130413,0,75
130417,0,88
130424,0,87
130431,0,91
130432,0,91
130441,0,85
130444,0,79
130447,0,91
130448,0,91
130452,0,91
130459,1,6
130462,0,68
130474,0,90
130476,0,91
130477,0,90
130482,0,91
130488,0,85
130490,0,89
130494,1,85
130496,0,90
130505,0,91
130533,0,91
130542,0,75
130543,0,89
130548,0,91
130552,0,81
130564,0,91
130569,0,91
130573,0,91
130589,0,90
130595,0,26
130596,0,72
130630,0,82
130661,0,91
130664,0,90
130665,1,56
130671,1,76
130680,0,91
130694,0,91
130698,0,85
130706,0,75
130715,0,91
130724,0,91
130730,0,82
130744,0,90
130748,0,91
130755,0,91
130756,0,91
130764,1,27
130766,0,76
130770,0,88
130794,0,47
130798,0,89
130806,0,91
130810,0,39
130811,0,61
130821,0,73
130835,0,91
130838,0,91
130845,0,91
130866,0,91
130887,0,86
130889,0,91
130897,0,85
130901,0,77
130915,1,83
130927,0,91
130941,0,86
130945,0,91
130946,0,70
130950,0,49
130960,0,80
130963,0,91
130966,0,89
130981,1,52
130986,0,91
130989,0,91
130993,0,62
130994,0,84
131003,0,80
131005,0,90
131016,0,89
131021,0,64
131024,1,47
131025,0,87
131029,1,68
131038,0,91
131040,0,71
131049,1,36
131053,0,91
131055,0,91
131059,0,89
131064,0,91
131066,0,91
131072,0,91
131086,0,91
131093,0,90
131095,0,84
131114,0,91
131121,0,91
131125,0,62
131128,1,89
131130,0,87
131160,0,91
131163,0,88
131167,0,90
131177,0,91
131192,0,28
131201,1,74
131209,0,91
131229,0,91
131240,0,91
131243,0,79
131247,0,87
131258,0,91
131266,0,91
131271,0,86
131280,0,88
131284,0,91
131311,0,80
131317,0,91
131334,0,75
131336,0,91
131340,0,90
131348,0,89
131364,0,88
131368,1,23
131373,0,88
131374,0,78
131377,0,79
131385,0,56
131389,0,71
131392,0,91
131407,0,91
131410,0,91
131431,0,41
131435,0,89
131437,0,91
131443,0,87
131468,0,83
131488,0,79
131500,0,91
131511,0,89
131523,0,58
131524,0,90
131529,0,85
131551,0,85
131558,0,91
131574,0,9
131578,0,91
131591,1,38
131610,0,79
131614,0,91
131625,0,61
131632,1,43
131636,0,87
131644,0,91
131651,0,91
131669,0,91
131681,1,11
131687,0,88
131698,0,90
131701,0,83
131702,0,77
131704,0,91
131722,1,90
131742,0,91
131753,0,91
131756,0,64
131761,0,53
131764,0,91
131780,0,85
131796,0,56
131802,0,91
131805,0,90
131807,0,91
131809,0,89
131813,0,90
131829,0,83
131832,0,91
131845,0,71
131864,0,91
131873,0,91
131879,0,87
131883,0,74
131904,0,91
131917,0,91
131935,0,90
131938,0,91
131947,0,91
131960,0,90
131964,0,91
131967,0,91
131980,0,90
131986,0,91
132004,0,89
132008,0,91
132012,1,59
132019,0,91
132022,0,85
132026,0,91
132027,0,77
132032,0,88
132037,0,91
132056,0,89
132061,0,89
132063,0,69
132064,0,88
132096,0,76
132100,0,91
132116,0,91
132125,0,89
132131,0,60
132137,0,90
132139,0,91
132144,0,90
132151,0,91
132156,0,91
132163,0,88
132189,0,90
132197,0,91
132202,0,43
132223,0,80
132227,0,84
132235,0,90
132245,0,91
132248,0,91
132254,0,91
132258,0,91
132262,0,80
132264,0,91
132272,0,91
132281,0,90
132293,0,12
132296,0,55
132303,0,88
132305,0,90
132317,0,61
132318,0,86
132367,0,90
132370,0,80
132375,0,91
132386,0,77
132393,0,88
132401,0,83
132410,0,90
132412,0,90
132418,0,84
132424,1,86
132436,0,56
132456,0,83
132468,0,90
132469,0,79
132478,0,91
132482,0,69
132500,0,91
132514,0,90
132530,0,82
132534,0,73
132535,0,91
132542,0,86
132551,1,20
132553,0,91
132588,0,91
132600,0,91
132603,0,91
132606,1,8
132607,0,87
132626,0,90
132627,0,90
132630,0,86
132636,0,73
132637,0,91
132656,0,19
132659,0,86
132661,0,91
132665,0,71
132671,0,74
132690,0,91
132692,0,49
132693,0,90
132706,0,91
132711,0,48
132720,0,85
132735,0,90
132739,0,91
132747,1,84
132753,0,89
132763,0,90
132765,0,90
132766,0,60
132776,0,91
132786,0,85
132791,0,91
132794,0,90
132797,0,91
132802,0,88
132805,0,90
132810,0,84
132811,0,91
132814,1,68
132826,1,38
132827,0,90
132839,0,91
132841,0,91
132845,0,82
132854,0,89
132857,0,91
132861,0,62
132880,0,91
132881,0,84
132884,0,91
132886,0,89
132889,0,91
132895,0,70
132902,0,88
132904,0,89
132912,0,80
132913,0,77
132919,0,52
132920,0,86
132929,0,76
132941,0,91
132942,0,66
132944,0,72
132956,0,80
132959,0,91
132961,0,91
132972,0,89
132978,0,90
132987,0,91
132988,0,91
132999,0,70
133016,0,80
133026,0,91
133038,0,91
133049,0,91
133050,0,80
133057,0,87
133065,0,90
133078,0,77
133085,0,91
133089,0,85
133112,0,91
133126,0,91
133131,0,91
133140,0,91
133148,0,71
133157,0,16
133159,0,90
133163,0,91
133168,0,86
133170,0,91
133198,0,87
133210,0,91
133217,1,72
133241,0,91
133244,0,91
133245,0,91
133248,0,82
133253,0,87
133254,0,84
133255,0,83
133272,0,90
133286,0,68
133298,0,84
133303,0,91
133307,0,82
133308,0,91
133340,0,91
133364,0,88
133371,0,57
133375,0,72
133383,0,89
133399,0,83
133412,0,91
133416,0,91
133432,0,1
133441,0,91
133449,0,91
133450,0,91
133451,0,79
133455,0,69
133457,0,81
133463,0,89
133468,0,72
133480,0,91
133487,0,72
133497,0,49
133529,0,91
133553,0,91
133557,0,91
133559,0,91
133561,0,81
133571,0,84
133572,0,90
133573,0,91
133574,1,76
133587,0,88
133590,0,66
133595,0,68
133600,1,21
133601,0,88
133604,0,83
133626,0,91
133628,0,87
133633,0,84
133647,0,89
133648,0,87
133676,0,77
133678,0,91
133687,0,91
133712,0,81
133727,0,91
133739,0,65
133742,0,91
133764,0,45
133772,0,77
133775,0,91
133795,0,90
133808,0,88
133825,0,91
133837,0,90
133838,0,91
133842,1,75
133857,0,82
133863,0,91
133864,0,81
133874,0,88
133902,0,59
133904,0,87
133908,0,22
133917,0,91
133926,0,91
133931,0,91
133934,0,91
133950,0,91
133955,0,76
133964,0,91
133987,0,89
133990,0,88
133992,0,85
133993,0,91
133997,0,81
134015,0,66
134019,0,87
134064,1,69
134068,0,90
134087,0,83
134105,0,91
134117,0,91
134135,0,85
134136,0,91
134139,0,32
134148,0,90
134159,0,87
134160,0,91
134167,0,89
134170,0,83
134175,0,91
134178,0,91
134182,1,54
134237,0,91
134239,0,87
134240,0,74
134247,1,41
134264,0,71
134291,0,78
134303,0,91
134308,0,91
134318,0,81
134331,0,87
134338,0,91
134349,0,5
134365,0,91
134368,0,75
134372,0,89
134383,0,90
134391,0,91
134417,0,89
134430,0,89
134432,0,91
134437,0,91
134438,0,81
134444,0,89
134455,0,91
134462,0,81
134468,0,91
134477,0,91
134485,0,80
134492,0,91
134496,0,91
134513,0,91
134537,0,91
134540,0,91
134556,0,91
134559,0,91
134565,0,87
134575,0,75
134578,0,58
134591,0,90
134598,0,91
134601,0,88
134615,0,91
134618,0,91
134620,0,79
134622,0,90
134623,0,81
134640,0,91
134648,0,85
134665,0,91
134670,0,87
134676,0,54
134686,0,85
134697,0,90
134705,0,79
134725,0,91
134731,0,89
134735,0,65
134760,0,82
134764,0,86
134768,0,91
134773,0,91
134776,0,69
134781,0,91
134786,0,91
134788,0,88
134807,0,28
134817,0,91
134834,0,84
134836,1,22
134846,0,80
134849,0,84
134853,0,41
134854,0,91
134856,0,85
134863,0,91
134871,0,82
134872,0,91
134875,0,90
134881,0,91
134908,0,79
134913,0,86
134920,0,62
134924,0,91
134946,0,90
134954,0,85
134960,0,87
134963,0,87
134965,0,90
134978,0,91
134981,0,85
134983,0,91
134987,0,91
135003,0,91
135006,0,90
135012,0,91
135023,0,91
135044,0,91
135066,0,91
135080,0,91
135104,1,14
135109,0,90
135132,0,90
135136,0,75
135138,0,91
135144,0,87
135155,0,90
135176,0,84
135177,0,91
135179,0,81
135181,1,82
135189,0,87
135194,0,74
135210,0,91
135215,0,90
135238,0,91
135242,0,91
135245,0,91
135248,0,59
135249,0,69
135254,0,91
135257,0,88
135265,0,80
135284,0,90
135286,0,31
135301,0,91
135310,0,86
135311,0,91
135340,0,78
135342,0,91
135343,0,91
135344,0,19
135347,0,85
135361,0,81
135384,0,81
135386,0,84
135387,1,73
135389,1,10
135396,0,87
135414,0,72
135433,0,90
135446,0,82
135460,0,91
135472,1,65
135480,0,91
135494,0,83
135496,0,91
135505,0,89
135506,0,76
135508,1,33
135511,0,62
135515,0,89
135532,0,91
135557,0,84
135558,0,83
135565,0,39
135567,0,91
135575,0,91
135584,0,91
135589,0,67
135617,0,86
135628,0,91
135630,0,91
135639,0,89
135651,0,91
135655,0,91
135662,0,84
135671,0,91
135672,0,91
135682,0,75
135694,0,90
135696,0,91
135701,0,91
135702,0,91
135706,0,91
135708,0,91
135712,0,67
135716,0,91
135723,1,64
135725,0,84
135730,0,91
135738,0,91
135754,1,67
135765,0,91
135766,0,70
135774,0,91
135785,0,85
135795,0,86
135815,0,71
135832,0,91
135836,1,48
135838,0,91
135840,0,38
135851,0,57
135875,0,89
135881,0,91
135883,0,86
135914,0,91
135916,0,53
135917,0,84
135921,0,89
135925,0,89
135939,1,74
135942,0,89
135964,0,71
135967,0,87
135973,0,90
135976,0,60
135983,0,91
135992,0,88
136007,0,41
136013,0,91
136027,0,46
136041,0,80
136051,0,91
136058,0,90
136063,0,62
136069,0,73
136071,0,91
136078,0,91
136091,0,23
136104,0,88
136107,0,88
136108,0,90
136112,0,80
136120,0,88
136127,0,91
136134,0,91
136138,0,77
136144,0,86
136148,0,90
136150,0,73
136158,0,86
136162,0,77
136163,0,91
136181,0,91
136188,0,91
136204,0,77
136214,0,90
136225,0,91
136232,0,89
136239,0,91
136249,0,91
136257,0,91
136258,0,91
136261,0,90
136262,0,87
136266,1,2
136288,0,91
136290,0,91
136299,0,91
136312,0,67
136322,0,91
136335,0,90
136345,0,91
136360,0,77
136367,0,78
136376,0,18
136394,0,91
136399,0,91
136423,0,91
136433,0,90
136441,0,89
136442,0,91
136449,0,82
136451,0,90
136476,0,79
136486,0,88
136507,0,85
136510,0,76
136513,0,68
136518,0,91
136522,0,88
136527,0,91
136532,0,90
136538,0,82
136542,0,90
136548,0,91
136552,0,81
136573,0,78
136578,0,89
136582,0,91
136590,0,85
136631,0,62
136634,0,79
136635,0,91
136641,0,78
136643,0,90
136647,0,91
136651,0,91
136652,0,67
136653,0,91
136670,0,91
136680,0,32
136683,0,70
136684,0,91
136693,0,91
136701,0,87
136708,0,91
136719,0,90
136722,0,72
136727,0,69
136728,0,83
136729,0,91
136734,0,79
136736,1,61
136739,0,91
136745,0,89
136750,0,63
136759,0,84
136764,1,68
136765,1,65
136772,0,91
136794,0,80
136799,0,91
136801,0,91
136807,0,79
136826,0,63
136838,0,89
136840,1,73
136850,0,88
136852,0,80
136854,0,89
136857,0,91
136862,0,91
136863,0,89
136880,0,87
136881,0,81
136895,0,90
136896,0,91
136927,0,79
136930,0,89
136942,1,34
136943,0,91
136952,0,90
136976,1,7
136981,0,63
137001,0,87
137002,0,91
137003,0,53
137019,0,55
137020,0,91
137021,0,86
137029,0,91
137032,0,91
137033,0,89
137043,0,91
137051,0,90
137052,0,91
137058,0,91
137062,0,91
137084,0,24
137088,0,73
137096,0,75
137098,0,91
137103,0,90
137106,0,90
137108,0,87
137128,0,89
137135,0,75
137137,0,91
137155,0,87
137160,0,69
137163,0,90
137167,1,47
137183,0,29
137188,0,90
137194,0,91
137202,0,90
137205,0,87
137212,0,90
137216,0,82
137224,0,7
137225,0,57
137230,0,87
137241,0,91
137244,0,88
137277,0,90
137287,0,91
137296,0,88
137299,0,91
137302,0,81
137314,0,91
137315,0,91
137316,1,46
137317,0,89
137320,0,85
137323,0,91
137326,0,91
137333,0,91
137337,0,91
137354,0,85
137359,0,91
137360,0,87
137361,0,91
137364,0,13
137371,0,91
137372,0,63
137375,0,91
137394,0,90
137399,0,91
137407,0,91
137408,0,91
137413,0,90
137422,0,80
137454,0,87
137455,0,89
137479,0,91
137484,0,85
137501,0,73
137507,0,91
137511,0,60
137518,0,87
137527,0,90
137534,0,69
137538,0,91
137548,0,91
137571,0,88
137576,0,60
137579,0,91
137586,1,32
137617,0,86
137620,0,91
137624,0,89
137627,0,87
137631,0,91
137634,0,31
137639,0,85
137648,0,91
137673,0,91
137674,0,91
137677,0,83
137681,0,91
137683,0,68
137688,0,45
137690,1,26
137691,0,88
137694,0,91
137701,0,72
137703,0,63
137721,0,66
137731,0,91
137739,0,91
137749,0,91
137751,0,91
137755,0,89
137758,0,91
137769,0,91
137771,0,91
137772,0,86
137774,0,88
137778,0,91
137789,1,10
137815,0,90
137823,0,88
137826,0,80
137839,0,90
137845,0,82
137856,1,17
137863,0,57
137880,0,91
137884,0,89
137886,0,70
137890,1,49
137891,0,91
137892,0,91
137896,0,48
137906,0,81
137908,0,62
137913,0,31
137919,0,54
137930,0,42
137938,0,89
137940,0,76
137959,0,60
137962,0,91
137965,0,91
137988,0,76
137995,0,88
138000,0,87
138013,0,90
138047,0,91
138063,0,91
138071,0,88
138074,0,80
138104,0,58
138109,0,83
138112,0,91
138113,0,86
138122,0,87
138124,0,91
138129,0,89
138137,0,71
138150,0,91
138151,0,79
138168,0,91
138179,0,87
138198,0,91
138207,0,91
138220,0,91
138231,0,88
138242,0,89
138250,0,88
138260,0,87
138282,0,78
138283,0,22
138293,0,91
138296,0,61
138298,0,90
138308,0,74
138339,0,83
138347,0,51
138348,0,67
138356,0,91
138363,0,79
138373,0,90
138374,0,91
138378,0,91
138379,1,35
138387,0,91
138397,0,91
138401,1,87
138404,0,91
138464,0,91
138470,0,91
138471,0,91
138479,0,86
138482,0,91
138490,0,37
138515,0,74
138519,0,78
138522,0,89
138533,0,91
138534,0,88
138545,0,91
138554,0,72
138561,0,91
138564,1,43
138566,0,82
138573,0,91
138575,0,76
138581,0,89
138582,0,91
138597,0,89
138607,0,83
138609,0,85
138616,0,70
138626,0,79
138632,1,23
138655,0,69
138656,0,89
138658,0,85
138660,0,79
138674,0,62
138699,0,51
138711,0,91
138733,0,85
138747,1,12
138750,0,91
138759,0,84
138760,1,81
138769,0,72
138775,0,83
138779,0,87
138784,0,86
138785,0,87
138786,0,75
138790,0,81
138800,0,87
138808,0,91
138811,0,91
138821,0,88
138827,0,91
138834,0,84
138839,0,34
138854,0,89
138881,0,91
138903,0,91
138916,0,90
138923,0,87
138926,0,91
138930,0,86
138933,0,80
138937,0,91
138939,0,91
138941,0,91
138950,0,87
138951,0,91
138954,0,82
138958,1,22
138962,0,86
138965,0,91
138967,0,90
138982,0,90
138984,0,61
138985,0,91
138997,0,18
138999,0,91
139003,0,13
139020,0,90
139032,1,33
139038,0,40
139057,0,89
139090,0,38
139092,0,91
139094,0,90
139107,0,91
139120,0,91
139127,0,91
139140,0,91
139143,0,87
139156,0,89
139160,0,91
139181,0,84
139184,1,86
139189,0,91
139197,0,91
139206,0,15
139207,0,91
139215,0,59
139228,0,84
139244,0,90
139248,0,48
139258,0,91
139259,0,50
139261,0,88
139266,0,88
139292,0,91
139303,0,35
139313,0,82
139314,0,34
139319,0,91
139327,0,91
139348,0,39
139349,0,47
139356,0,85
139392,0,65
139395,0,90
139400,0,13
139416,0,82
139417,0,91
139428,0,91
139437,0,82
139457,0,91
139469,0,91
139470,0,72
139472,0,44
139497,0,79
139501,0,91
139509,0,88
139513,0,39
139517,0,40
139542,0,91
139544,0,88
139545,0,87
139546,0,87
139547,0,91
139552,0,91
139553,0,91
139554,0,91
139570,0,91
139578,0,60
139580,0,91
139582,0,81
139588,0,91
139611,0,91
139619,1,40
139621,0,90
139625,0,91
139637,0,86
139654,0,91
139662,0,84
139665,0,91
139672,0,89
139684,0,87
139703,0,81
139704,0,89
139711,0,91
139712,0,81
139730,0,91
139734,0,82
139742,0,89
139743,0,82
139744,0,88
139758,0,91
139762,0,69
139764,0,85
139770,0,86
139781,0,89
139792,0,83
139799,0,90
139804,0,78
139810,0,90
139817,0,91
139828,1,49
139830,0,89
139838,0,91
139841,0,87
139850,0,90
139851,0,89
139874,0,86
139875,0,91
139878,0,78
139880,0,90
139898,0,91
139910,0,67
139964,0,91
139965,0,70
139971,0,67
139972,0,33
139975,0,86
139976,0,91
139980,0,84
140029,0,88
140038,0,91
140040,0,21
140046,0,89
140047,0,90
140085,1,5
140093,0,91
140104,0,85
140113,0,79
140128,0,81
140145,0,67
140147,0,91
140154,0,91
140159,1,79
140160,0,91
140174,0,83
140181,0,91
140190,0,85
140194,0,89
140203,0,91
140207,0,89
140226,0,80
140235,0,62
140238,0,91
140241,0,44
140253,0,91
140264,0,58
140286,0,88
140290,0,89
140291,1,90
140298,0,76
140301,0,91
140308,0,91
140324,0,87
140325,0,78
140342,0,91
140353,0,91
140396,0,91
140411,0,37
140415,0,90
140420,0,91
140425,0,88
140433,0,88
140447,0,91
140459,1,66
140476,0,90
140477,0,89
140482,0,83
140483,0,91
140489,1,67
140491,0,81
140527,0,91
140531,0,89
140544,0,91
140549,0,88
140572,0,81
140579,0,89
140584,0,91
140590,0,90
140601,0,90
140608,0,91
140611,0,88
140615,1,84
140619,0,90
140624,0,88
140626,0,88
140635,0,85
140640,0,90
140656,0,89
140660,0,91
140674,0,90
140681,0,91
140685,1,77
140691,0,91
140693,0,57
140728,0,91
140734,0,91
140736,0,89
140743,0,90
140753,0,74
140826,0,79
140830,0,91
140851,0,91
140852,0,82
140861,0,91
140864,0,82
140865,0,91
140872,0,91
140873,0,87
140888,0,54
140895,0,70
140899,0,90
140928,0,87
140952,0,85
140960,0,86
140961,0,81
140967,0,88
140975,0,79
140980,0,91
140984,0,87
140987,1,24
140993,1,28
141018,0,64
141023,0,91
141026,0,91
141035,1,41
141044,0,82
141048,0,89
141054,0,91
141063,0,91
141073,0,90
141076,0,91
141079,0,86
141086,0,90
141106,0,85
141108,0,86
141123,0,91
141148,0,91
141149,0,89
141152,0,91
141187,1,77
141213,0,79
141216,0,91
141219,0,88
141227,0,91
141230,0,88
141238,0,91
141242,1,54
141262,0,89
141275,0,71
141287,0,91
141291,0,23
141295,0,91
141308,1,35
141313,0,86
141331,0,91
141336,0,91
141338,0,91
141349,0,86
141357,0,91
141359,0,85
141377,0,89
141386,0,91
141387,0,91
141394,0,87
141402,0,91
141412,0,90
141415,0,86
141422,0,91
141423,0,83
141425,0,89
141426,1,39
141447,0,68
141454,0,91
141463,0,91
141471,0,91
141476,0,74
141486,0,58
141502,0,84
141522,0,42
141525,0,91
141535,0,91
141552,0,90
141553,0,89
141554,0,91
141578,0,88
141586,0,91
141589,0,91
141594,0,91
141599,0,87
141603,0,91
141604,0,90
141612,0,85
141625,0,64
141626,0,91
141636,0,91
141637,0,91
141646,0,86
141655,0,75
141660,0,91
141668,0,89
141679,0,76
141691,0,90
141705,0,76
141734,0,91
141742,0,91
141751,0,81
141759,0,87
141765,0,75
141786,0,91
141790,1,35
141807,0,76
141808,0,90
141813,0,79
141819,0,88
141821,0,90
141824,0,90
141832,0,87
141834,0,91
141839,0,71
141854,0,90
141873,1,45
141874,0,14
141878,0,65
141893,0,91
141899,0,59
141901,0,64
141924,0,64
141934,0,91
141945,0,91
141949,0,88
141962,0,91
141963,0,82
141972,1,68
141979,0,65
141990,0,89
142021,0,91
142029,0,91
142031,0,86
142033,0,89
142039,0,91
142044,0,31
142054,0,86
142058,0,84
142062,0,90
142065,0,78
142086,0,65
142093,0,86
142104,0,91
142122,0,91
142144,0,90
142146,0,42
142165,0,89
142168,0,85
142182,0,91
142189,0,91
142206,0,90
142207,0,90
142232,1,48
142235,0,10
142239,0,54
142261,0,91
142267,0,91
142274,0,91
142277,0,91
142289,0,91
142312,0,91
142313,0,90
142320,0,91
142325,0,40
142326,0,79
142341,0,83
142356,0,91
142359,0,90
142362,0,87
142383,0,80
142394,0,90
142426,0,76
142427,0,91
142446,0,54
142452,0,88
142454,0,88
142456,0,82
142458,0,66
142464,0,88
142469,0,65
142497,0,87
142498,0,91
142510,0,91
142520,1,71
142525,0,91
142529,0,11
142536,0,87
142540,0,88
142550,0,89
142552,0,85
142569,0,76
142584,0,9
142594,0,74
142597,0,85
142604,0,60
142606,0,91
142608,0,83
142619,0,56
142625,0,87
142629,0,86
142631,0,91
142633,0,89
142642,0,91
142646,0,91
142669,0,91
142671,0,91
142685,0,91
142695,0,91
142699,0,87
142706,0,89
142715,1,74
142723,0,91
142735,0,89
142764,0,91
142767,0,87
142791,0,91
142795,0,86
142805,0,82
142806,0,89
142812,0,91
142815,0,61
142816,1,57
142824,0,72
142828,0,69
142834,0,88
142841,0,88
142845,0,91
142847,0,85
142850,0,91
142853,0,87
142857,0,88
142858,0,91
142859,0,91
142872,0,91
142873,0,89
142886,0,84
142888,0,91
142900,0,89
142911,0,91
142918,0,91
142919,0,91
142927,0,89
142935,0,88
142939,0,91
142956,1,64
142962,0,83
142967,0,91
142982,0,82
142987,0,90
143008,0,68
143011,0,7
143019,0,88
143020,0,81
143024,0,74
143033,0,86
143038,0,86
143042,0,91
143051,0,91
143067,0,82
143077,1,75
143086,0,64
143104,1,61
143124,0,91
143127,0,88
143128,0,91
143130,0,78
143135,0,84
143142,0,91
143149,0,51
143152,0,91
143176,0,91
143186,0,72
143188,0,91
143193,0,91
143201,0,89
143204,0,91
143205,0,55
143214,0,67
143229,1,84
143234,0,90
143235,0,84
143259,0,91
143267,0,81
143286,0,89
143291,0,90
143292,0,47
143299,0,85
143317,0,82
143319,0,87
143324,0,90
143328,0,12
143332,0,44
143334,0,91
143347,0,83
143353,0,73
143358,0,91
143360,0,88
143370,0,91
143411,0,89
143419,0,90
143444,0,90
143449,1,20
143459,0,88
143474,0,91
143494,0,85
143496,0,90
143501,0,88
143504,0,91
143513,0,70
143515,0,91
143522,0,75
143524,0,91
143526,0,89
143532,0,73
143539,0,40
143554,0,29
143568,0,90
143576,0,89
143577,0,91
143605,0,88
143608,0,88
143616,0,82
143619,0,91
143621,0,89
143640,1,86
143645,0,87
143650,0,86
143652,0,91
143660,0,80
143669,0,87
143686,0,88
143691,0,91
143704,0,75
143710,0,91
