"user_id","report","employee_count_nm","bankemplstatus","customer_age"
16824,10,"ОТ 501 ДО 1000",0,1
16828,12,"ОТ 101 ДО 500",0,3
16829,1,"ОТ 11 ДО 50",0,2
16831,1,"ОТ 101 ДО 500",0,3
16848,8,"ОТ 101 ДО 500",0,3
16860,2,"ОТ 501 ДО 1000",0,1
16868,5,"ОТ 51 ДО 100",0,3
16871,7,"ОТ 101 ДО 500",0,3
16873,10,"БОЛЕЕ 1001",0,3
16878,2,"БОЛЕЕ 1001",0,2
16885,1,"БОЛЕЕ 1001",0,3
16886,4,"ОТ 51 ДО 100",0,2
16891,8,NA,0,2
16906,3,"ОТ 501 ДО 1000",0,2
16918,2,"ОТ 11 ДО 50",0,3
16923,11,"БОЛЕЕ 1001",0,3
16943,12,"БОЛЕЕ 1001",0,2
16946,6,"ОТ 101 ДО 500",0,2
16947,5,"ОТ 101 ДО 500",0,3
16948,8,"ОТ 101 ДО 500",0,3
16951,5,"БОЛЕЕ 1001",0,3
16956,7,"ОТ 101 ДО 500",0,3
16971,11,"ОТ 11 ДО 50",0,1
16976,6,"ОТ 11 ДО 50",0,2
16983,3,"БОЛЕЕ 1001",0,2
16985,11,"БОЛЕЕ 1001",0,2
16998,6,"БОЛЕЕ 1001",0,3
16999,10,"БОЛЕЕ 1001",0,3
17001,1,"ОТ 101 ДО 500",0,3
17004,3,NA,0,3
17005,2,"ОТ 101 ДО 500",0,3
17006,6,"БОЛЕЕ 1001",0,2
17015,8,"БОЛЕЕ 1001",0,1
17039,9,"ОТ 11 ДО 50",0,2
17048,1,"ОТ 11 ДО 30",0,1
17049,8,"ОТ 501 ДО 1000",0,3
17053,4,"ОТ 31 ДО 50",0,3
17056,7,"ОТ 51 ДО 100",0,2
17070,9,"БОЛЕЕ 1001",1,1
17075,7,"ОТ 501 ДО 1000",0,3
17076,12,"ОТ 101 ДО 500",0,2
17089,5,"ОТ 101 ДО 500",0,2
17104,7,"ДО 10",0,2
17108,6,"БОЛЕЕ 1001",0,2
17115,5,"ОТ 51 ДО 100",0,3
17118,7,"ОТ 51 ДО 100",0,2
17134,2,"ОТ 101 ДО 500",0,2
17142,6,"ОТ 101 ДО 500",0,1
17150,5,NA,0,2
17151,1,"БОЛЕЕ 1001",0,2
17152,12,"ОТ 101 ДО 500",0,3
17155,6,"ОТ 11 ДО 50",0,0
17157,6,"БОЛЕЕ 1001",0,2
17160,10,"БОЛЕЕ 1001",0,3
17168,3,"БОЛЕЕ 1001",0,3
17178,2,"ОТ 51 ДО 100",0,2
17181,12,"БОЛЕЕ 1001",0,1
17182,9,"БОЛЕЕ 1001",0,2
17183,7,"БОЛЕЕ 1001",0,1
17188,5,"БОЛЕЕ 1001",0,2
17193,6,"БОЛЕЕ 1001",0,2
17198,8,"ОТ 51 ДО 100",0,3
17204,2,"ОТ 101 ДО 500",0,3
17210,3,"ОТ 11 ДО 30",0,1
17232,6,"ОТ 101 ДО 500",0,3
17240,8,"БОЛЕЕ 1001",0,3
17244,2,"ОТ 51 ДО 100",0,1
17245,8,"ОТ 51 ДО 100",0,2
17253,2,"БОЛЕЕ 1001",0,2
17259,3,"ОТ 101 ДО 500",0,3
17266,8,"ОТ 11 ДО 50",0,3
17267,8,"БОЛЕЕ 1001",0,2
17274,5,"БОЛЕЕ 1001",0,3
17276,11,"БОЛЕЕ 1001",0,2
17280,8,"ОТ 51 ДО 100",0,2
17286,12,"ОТ 11 ДО 50",0,3
17290,10,"БОЛЕЕ 1001",0,3
17297,4,"ОТ 101 ДО 500",0,3
17302,6,"ОТ 101 ДО 500",0,3
17317,7,"ОТ 101 ДО 500",0,3
17320,9,"ОТ 101 ДО 500",0,3
17323,8,"ДО 10",0,3
17338,7,"БОЛЕЕ 500",0,1
17339,11,"ДО 10",0,3
17342,6,"ОТ 101 ДО 500",0,3
17344,5,"ОТ 11 ДО 50",0,2
17346,6,NA,0,3
17348,1,"ОТ 101 ДО 500",0,3
17354,11,"ОТ 101 ДО 500",0,3
17359,8,"ОТ 101 ДО 500",0,3
17361,11,"ОТ 101 ДО 500",0,3
17367,3,NA,0,3
17374,1,NA,0,2
17375,8,"БОЛЕЕ 1001",0,2
17385,7,NA,0,3
17388,10,"БОЛЕЕ 1001",0,3
17390,2,"ОТ 501 ДО 1000",0,3
17394,8,"ДО 10",0,2
17397,4,"ОТ 501 ДО 1000",0,2
17401,8,"ДО 10",0,3
17406,12,"ОТ 101 ДО 500",0,2
17407,12,"ОТ 101 ДО 500",0,1
17409,5,"БОЛЕЕ 1001",0,3
17410,2,"БОЛЕЕ 1001",0,2
17416,12,"ОТ 51 ДО 100",0,2
17420,9,"ОТ 501 ДО 1000",0,3
17434,12,"БОЛЕЕ 1001",0,3
17446,10,"БОЛЕЕ 1001",0,2
17448,4,"БОЛЕЕ 1001",0,1
17463,7,"ОТ 101 ДО 500",0,3
17471,3,"ОТ 501 ДО 1000",0,3
17478,1,"ОТ 101 ДО 500",0,1
17483,12,"БОЛЕЕ 1001",0,2
17489,7,"ОТ 101 ДО 500",0,3
17493,7,"БОЛЕЕ 1001",0,2
17494,12,"БОЛЕЕ 1001",0,3
17498,4,"ОТ 101 ДО 500",0,2
17500,11,"ОТ 101 ДО 500",0,2
17501,1,"БОЛЕЕ 1001",0,3
17507,12,"ОТ 101 ДО 500",0,3
17508,9,"ОТ 101 ДО 500",0,3
17514,9,"БОЛЕЕ 1001",0,2
17516,7,"ОТ 31 ДО 50",0,3
17520,10,"ОТ 11 ДО 50",0,3
17524,1,"ОТ 11 ДО 50",0,3
17529,1,"ОТ 501 ДО 1000",0,3
17536,6,"ОТ 11 ДО 30",0,2
17542,10,"ОТ 501 ДО 1000",0,3
17544,9,"БОЛЕЕ 1001",0,3
17546,12,"ОТ 11 ДО 50",0,3
17548,4,"БОЛЕЕ 1001",0,2
17553,2,"ДО 10",0,2
17555,12,"ОТ 101 ДО 500",0,3
17565,1,"ОТ 11 ДО 50",0,3
17567,1,"ОТ 101 ДО 500",0,2
17568,8,"ОТ 11 ДО 50",0,1
17575,10,"БОЛЕЕ 1001",0,3
17586,5,"БОЛЕЕ 1001",0,3
17590,2,"ОТ 51 ДО 100",0,3
17591,5,"БОЛЕЕ 1001",0,2
17599,1,"ОТ 101 ДО 500",0,2
17600,2,"ОТ 101 ДО 500",0,3
17609,4,"ОТ 51 ДО 100",0,1
17619,6,"ОТ 51 ДО 100",0,2
17628,4,"ОТ 31 ДО 50",0,2
17633,7,"ОТ 101 ДО 500",0,3
17634,2,"БОЛЕЕ 1001",0,1
17644,5,"ДО 10",0,2
17646,8,"ОТ 101 ДО 500",0,3
17652,3,"ОТ 101 ДО 500",0,1
17655,1,"БОЛЕЕ 1001",0,3
17666,4,"ОТ 101 ДО 500",0,3
17667,6,"ОТ 101 ДО 500",0,3
17668,12,"ОТ 501 ДО 1000",0,3
17669,2,"ОТ 11 ДО 30",0,3
17679,12,"БОЛЕЕ 1001",0,3
17685,4,"ОТ 101 ДО 500",0,3
17686,2,NA,0,2
17690,11,"ОТ 501 ДО 1000",0,2
17703,5,"ОТ 11 ДО 50",0,2
17713,1,"БОЛЕЕ 1001",0,2
17718,4,"БОЛЕЕ 1001",0,2
17720,9,"ОТ 101 ДО 500",0,3
17727,5,"ОТ 101 ДО 500",0,2
17737,10,"ОТ 101 ДО 500",0,2
17758,2,"ОТ 101 ДО 500",0,2
17761,6,"ОТ 11 ДО 50",0,1
17785,7,"ОТ 101 ДО 500",0,1
17789,3,"ОТ 101 ДО 500",0,3
17792,2,"ОТ 101 ДО 500",0,2
17795,6,"ОТ 101 ДО 500",0,3
17806,2,"ОТ 101 ДО 500",0,2
17807,9,"ОТ 11 ДО 30",0,2
17811,7,"ОТ 101 ДО 500",0,1
17825,2,"ОТ 101 ДО 500",0,3
17827,8,"БОЛЕЕ 1001",0,3
17835,5,"БОЛЕЕ 1001",0,2
17837,7,"ОТ 51 ДО 100",0,3
17843,8,"БОЛЕЕ 1001",0,3
17845,4,"ДО 10",0,1
17852,4,"ОТ 51 ДО 100",0,2
17853,5,"ОТ 51 ДО 100",0,3
17857,7,"ОТ 101 ДО 500",0,2
17873,10,"БОЛЕЕ 1001",0,2
17880,7,"ОТ 501 ДО 1000",0,3
17884,10,"ОТ 101 ДО 500",0,3
17892,2,"ОТ 11 ДО 50",0,3
17894,11,NA,0,3
17895,9,"БОЛЕЕ 500",0,3
17899,5,"ОТ 101 ДО 500",0,3
17906,5,"ОТ 101 ДО 500",0,3
17911,11,"ОТ 51 ДО 100",0,3
17915,5,"ОТ 101 ДО 500",0,1
17916,1,"ОТ 101 ДО 500",0,3
17918,8,"БОЛЕЕ 1001",0,3
17926,1,NA,0,1
17928,10,"ОТ 101 ДО 500",0,1
17929,11,"БОЛЕЕ 500",0,1
17930,8,"ОТ 101 ДО 500",0,2
17931,10,"ОТ 11 ДО 50",0,2
17937,11,"ОТ 101 ДО 500",0,1
17944,4,"ОТ 501 ДО 1000",0,3
17945,4,"ДО 10",0,1
17950,2,"ОТ 101 ДО 500",0,3
17954,6,"ОТ 501 ДО 1000",0,3
17957,10,"БОЛЕЕ 1001",0,2
17958,8,"ОТ 101 ДО 500",0,3
17961,3,"ОТ 11 ДО 50",0,2
17964,6,"БОЛЕЕ 1001",0,1
17965,9,"ОТ 101 ДО 500",0,3
17968,2,"ОТ 11 ДО 30",0,2
17971,5,"ОТ 11 ДО 50",0,3
17973,9,"ОТ 101 ДО 500",0,3
17988,12,"БОЛЕЕ 1001",0,2
17993,12,"ОТ 501 ДО 1000",0,2
17997,8,"ОТ 101 ДО 500",0,3
18005,2,"ОТ 501 ДО 1000",0,3
18012,12,"БОЛЕЕ 1001",0,3
18031,9,"ОТ 11 ДО 50",0,1
18036,5,"ОТ 101 ДО 500",0,2
18047,11,"ОТ 11 ДО 30",0,3
18059,3,"ОТ 51 ДО 100",0,1
18060,4,"ОТ 501 ДО 1000",0,2
18061,11,NA,0,3
18063,3,"ОТ 31 ДО 50",0,3
18065,4,NA,0,3
18067,2,"БОЛЕЕ 1001",0,0
18068,11,"ОТ 101 ДО 500",0,2
18070,3,"БОЛЕЕ 1001",0,3
18084,11,"БОЛЕЕ 1001",0,1
18097,12,"ДО 10",0,2
18109,3,"ОТ 101 ДО 500",0,2
18114,3,"БОЛЕЕ 500",0,2
18120,8,"ОТ 11 ДО 50",0,2
18127,10,"ОТ 501 ДО 1000",0,3
18133,11,"ОТ 101 ДО 500",0,2
18143,2,NA,0,3
18151,8,"БОЛЕЕ 1001",0,3
18160,12,"ОТ 11 ДО 50",0,2
18172,6,"БОЛЕЕ 500",0,3
18174,1,"БОЛЕЕ 1001",0,3
18184,2,"БОЛЕЕ 1001",0,2
18189,6,"ОТ 501 ДО 1000",0,3
18198,10,"БОЛЕЕ 1001",0,3
18201,6,"ОТ 501 ДО 1000",0,3
18205,3,"ОТ 101 ДО 500",0,3
18206,7,"ОТ 51 ДО 100",0,3
18213,3,"БОЛЕЕ 1001",0,3
18227,6,"ОТ 11 ДО 50",0,3
18232,10,"ОТ 101 ДО 500",0,2
18244,10,"ОТ 51 ДО 100",0,3
18256,9,"ОТ 501 ДО 1000",0,2
18268,3,"ДО 10",0,1
18269,6,"ОТ 51 ДО 100",0,2
18273,10,"БОЛЕЕ 1001",0,3
18275,4,"БОЛЕЕ 1001",0,2
18277,9,NA,0,3
18285,4,"БОЛЕЕ 1001",0,1
18308,3,"БОЛЕЕ 1001",0,3
18315,12,NA,0,3
18321,2,"ДО 10",0,2
18322,10,"БОЛЕЕ 1001",0,3
18325,3,NA,0,1
18326,6,"БОЛЕЕ 1001",0,2
18330,2,"БОЛЕЕ 1001",0,3
18341,6,"ОТ 11 ДО 50",0,3
18344,4,"ОТ 51 ДО 100",0,3
18345,3,"ДО 10",0,1
18358,9,"ДО 10",0,2
18359,7,"ОТ 101 ДО 500",0,2
18362,4,"ОТ 501 ДО 1000",0,3
18376,7,NA,0,3
18377,6,"ОТ 501 ДО 1000",0,3
18378,12,"ОТ 501 ДО 1000",0,2
18381,8,"ОТ 101 ДО 500",0,2
18398,2,"ОТ 101 ДО 500",0,3
18401,1,"БОЛЕЕ 500",0,3
18402,4,"ОТ 101 ДО 500",0,2
18411,5,"ОТ 101 ДО 500",0,3
18414,12,"БОЛЕЕ 1001",0,3
18424,11,"ОТ 11 ДО 50",0,2
18427,10,"БОЛЕЕ 500",0,3
18435,10,"ДО 10",0,2
18437,6,"БОЛЕЕ 1001",0,1
18441,6,"БОЛЕЕ 1001",0,2
18443,4,"БОЛЕЕ 1001",0,1
18445,2,"ОТ 11 ДО 30",0,1
18448,6,"ОТ 11 ДО 50",0,2
18449,3,"ОТ 101 ДО 500",0,1
18454,6,"ОТ 11 ДО 30",0,1
18461,10,"ДО 10",0,3
18462,3,"ОТ 11 ДО 50",0,3
18469,11,"ОТ 501 ДО 1000",0,2
18479,4,"ОТ 11 ДО 30",0,3
18485,7,"ОТ 101 ДО 500",0,0
18486,2,"ДО 10",0,3
18495,11,"ОТ 101 ДО 500",0,3
18501,10,"ОТ 101 ДО 500",0,3
18502,5,"ОТ 101 ДО 500",0,2
18504,12,"ОТ 11 ДО 50",0,1
18512,12,"ОТ 501 ДО 1000",0,2
18521,5,"ОТ 11 ДО 50",0,3
18536,1,"ОТ 101 ДО 500",0,3
18538,3,"ОТ 51 ДО 100",0,3
18540,8,"ОТ 51 ДО 100",0,3
18555,9,"ОТ 101 ДО 500",0,3
18556,4,"ДО 10",0,3
18558,1,"БОЛЕЕ 500",0,3
18571,10,NA,0,2
18573,7,"ОТ 51 ДО 100",0,3
18574,11,"ДО 10",0,2
18575,10,"БОЛЕЕ 1001",0,3
18580,7,"ОТ 101 ДО 500",0,1
18594,5,"ОТ 101 ДО 500",0,3
18602,3,"ОТ 101 ДО 500",0,3
18607,12,"ОТ 51 ДО 100",0,3
18609,8,"ОТ 51 ДО 100",0,1
18611,5,NA,0,1
18612,10,"ОТ 101 ДО 500",0,3
18613,2,"ОТ 51 ДО 100",0,2
18618,6,"ОТ 51 ДО 100",0,2
18619,11,"ОТ 11 ДО 30",0,3
18621,4,"ОТ 101 ДО 500",0,3
18625,7,"БОЛЕЕ 1001",0,3
18628,7,"БОЛЕЕ 500",0,1
18632,5,NA,0,2
18658,6,"ОТ 11 ДО 30",0,3
18662,9,"ОТ 101 ДО 500",0,2
18675,6,"БОЛЕЕ 1001",0,3
18679,11,"БОЛЕЕ 1001",0,3
18685,9,NA,0,3
18692,11,"БОЛЕЕ 1001",0,2
18703,11,"ОТ 101 ДО 500",0,3
18704,12,"ОТ 501 ДО 1000",0,2
18712,9,"ОТ 51 ДО 100",0,1
18718,5,"БОЛЕЕ 1001",0,2
18727,5,"ОТ 101 ДО 500",0,1
18738,2,"ОТ 11 ДО 50",0,2
18740,6,"ОТ 51 ДО 100",0,1
18743,3,NA,0,2
18744,10,"БОЛЕЕ 1001",0,1
18748,5,NA,0,3
18751,3,"БОЛЕЕ 1001",0,3
18752,5,"ОТ 101 ДО 500",0,2
18765,3,NA,0,3
18771,2,"БОЛЕЕ 1001",0,3
18778,11,"ДО 10",0,3
18785,1,"ОТ 101 ДО 500",0,2
18794,2,NA,0,2
18809,5,"ОТ 101 ДО 500",0,2
18810,9,NA,0,2
18816,10,"ОТ 101 ДО 500",0,2
18818,4,"ОТ 101 ДО 500",0,3
18821,9,"ОТ 101 ДО 500",0,3
18830,11,"БОЛЕЕ 1001",0,2
18833,11,"БОЛЕЕ 1001",0,3
18844,8,"ОТ 101 ДО 500",0,1
18846,6,"ДО 10",0,3
18849,7,"ОТ 51 ДО 100",0,1
18850,5,NA,0,3
18851,7,NA,0,3
18852,4,"ОТ 101 ДО 500",0,3
18861,5,"БОЛЕЕ 1001",0,1
18871,4,NA,0,3
18873,4,NA,0,2
18892,11,"БОЛЕЕ 1001",0,1
18900,9,NA,0,3
18902,6,"БОЛЕЕ 1001",0,2
18908,4,"ОТ 51 ДО 100",0,2
18919,1,"БОЛЕЕ 1001",0,1
18922,11,"ОТ 11 ДО 50",0,1
18925,3,NA,0,3
18935,9,"ОТ 501 ДО 1000",0,2
18956,11,NA,0,3
18964,2,"ДО 10",0,2
18966,6,"ДО 10",0,3
18968,3,"ОТ 11 ДО 50",0,2
18980,1,"БОЛЕЕ 1001",0,3
18981,7,"ОТ 501 ДО 1000",0,3
18997,8,NA,0,3
19011,4,NA,0,3
19012,5,"БОЛЕЕ 1001",1,1
19013,1,"БОЛЕЕ 1001",0,3
19017,1,"БОЛЕЕ 1001",0,2
19018,11,"БОЛЕЕ 500",0,3
19030,9,"БОЛЕЕ 1001",0,2
19035,5,"ОТ 101 ДО 500",0,3
19038,2,"ОТ 101 ДО 500",0,3
19045,4,"ОТ 101 ДО 500",0,3
19048,11,"ОТ 101 ДО 500",0,1
19051,4,"ОТ 101 ДО 500",0,3
19052,12,"ОТ 101 ДО 500",0,3
19062,4,"БОЛЕЕ 1001",0,2
19074,4,"ДО 10",0,3
19077,2,"БОЛЕЕ 1001",0,3
19080,11,"БОЛЕЕ 1001",1,1
19086,4,"ОТ 101 ДО 500",0,1
19092,8,"ОТ 101 ДО 500",0,3
19097,7,"ОТ 501 ДО 1000",0,3
19105,7,"ОТ 51 ДО 100",0,1
19110,5,NA,0,3
19111,6,"БОЛЕЕ 1001",0,1
19117,12,"ОТ 101 ДО 500",0,3
19119,6,"БОЛЕЕ 500",0,2
19121,12,"БОЛЕЕ 1001",1,1
19124,2,"БОЛЕЕ 1001",1,2
19125,11,"ДО 10",0,3
19142,1,"БОЛЕЕ 1001",0,2
19147,8,"ОТ 51 ДО 100",0,1
19148,6,"ОТ 501 ДО 1000",0,3
19166,11,"БОЛЕЕ 1001",0,3
19168,7,"ОТ 101 ДО 500",0,2
19170,6,"БОЛЕЕ 1001",0,3
19175,3,"БОЛЕЕ 500",0,2
19177,9,"ОТ 101 ДО 500",0,3
19187,12,"ОТ 101 ДО 500",0,1
19192,3,"ОТ 101 ДО 500",0,2
19199,2,"ОТ 51 ДО 100",0,3
19200,6,"ОТ 501 ДО 1000",0,3
19206,9,"ОТ 51 ДО 100",0,2
19210,8,"ОТ 101 ДО 500",0,3
19212,1,"ОТ 101 ДО 500",0,1
19213,2,"ОТ 101 ДО 500",0,1
19214,11,"БОЛЕЕ 500",0,3
19216,2,"БОЛЕЕ 1001",0,1
19219,1,"БОЛЕЕ 1001",0,3
19227,5,"БОЛЕЕ 1001",0,3
19236,10,"ОТ 101 ДО 500",0,3
19237,2,"БОЛЕЕ 1001",0,2
19241,10,"ОТ 11 ДО 50",0,1
19243,3,"ОТ 101 ДО 500",0,1
19247,2,"БОЛЕЕ 1001",0,3
19253,7,"БОЛЕЕ 1001",0,3
19261,5,"ОТ 11 ДО 50",0,2
19262,6,NA,0,3
19268,11,"ОТ 11 ДО 50",0,3
19274,1,"ОТ 501 ДО 1000",0,1
19279,11,"ОТ 501 ДО 1000",0,2
19281,12,"ОТ 31 ДО 50",0,2
19288,3,"БОЛЕЕ 1001",0,2
19294,11,"ДО 10",0,2
19297,2,"БОЛЕЕ 1001",0,3
19302,1,"БОЛЕЕ 500",0,3
19304,1,NA,0,1
19305,12,"ОТ 11 ДО 50",0,1
19311,11,"БОЛЕЕ 1001",0,3
19323,11,"БОЛЕЕ 1001",0,2
19324,2,"БОЛЕЕ 1001",0,3
19326,5,"ОТ 101 ДО 500",0,2
19327,1,"БОЛЕЕ 1001",0,3
19331,7,"БОЛЕЕ 1001",0,3
19335,1,"БОЛЕЕ 1001",0,3
19336,6,"БОЛЕЕ 1001",0,2
19339,5,NA,0,3
19342,8,"ДО 10",0,3
19343,7,"БОЛЕЕ 1001",0,3
19344,5,"ОТ 51 ДО 100",0,3
19346,1,"ОТ 101 ДО 500",0,2
19351,5,"БОЛЕЕ 1001",0,3
19380,9,"БОЛЕЕ 1001",0,3
19390,9,"ОТ 101 ДО 500",0,2
19398,11,"ОТ 51 ДО 100",0,0
19402,10,"БОЛЕЕ 1001",0,1
19403,8,"ОТ 101 ДО 500",0,3
19404,4,"ОТ 501 ДО 1000",0,2
19415,4,"БОЛЕЕ 1001",0,2
19421,9,"БОЛЕЕ 500",0,3
19422,5,"ОТ 101 ДО 500",0,2
19424,7,NA,0,3
19425,5,"ОТ 31 ДО 50",0,3
19429,9,NA,0,3
19431,4,"ОТ 101 ДО 500",0,1
19434,8,"БОЛЕЕ 1001",0,3
19438,8,"ОТ 101 ДО 500",0,2
19444,2,"ОТ 101 ДО 500",0,2
19448,4,"ОТ 11 ДО 50",0,3
19449,9,"ОТ 501 ДО 1000",0,2
19456,5,"ОТ 101 ДО 500",0,2
19458,12,"БОЛЕЕ 1001",0,3
19460,3,"БОЛЕЕ 1001",0,2
19463,11,"ОТ 11 ДО 50",0,3
19465,3,"БОЛЕЕ 1001",0,3
19468,12,NA,0,3
19472,9,"БОЛЕЕ 1001",0,2
19482,11,"БОЛЕЕ 1001",0,2
19488,9,"ОТ 11 ДО 50",0,3
19502,6,"ОТ 11 ДО 30",0,2
19521,11,"ОТ 101 ДО 500",0,1
19524,8,"БОЛЕЕ 500",0,1
19536,4,"БОЛЕЕ 500",0,2
19539,5,"ОТ 51 ДО 100",0,3
19540,11,"ОТ 101 ДО 500",0,1
19541,1,NA,0,3
19550,8,"ОТ 11 ДО 50",0,1
19569,11,"ОТ 101 ДО 500",0,1
19575,7,"ОТ 101 ДО 500",0,3
19579,6,NA,0,3
19580,11,NA,0,2
19587,2,"ОТ 101 ДО 500",0,2
19593,3,NA,0,3
19596,3,"БОЛЕЕ 1001",0,2
19601,5,"БОЛЕЕ 1001",0,1
19602,2,"БОЛЕЕ 500",0,2
19607,10,"БОЛЕЕ 500",0,3
19608,11,"ОТ 101 ДО 500",0,2
19609,4,"БОЛЕЕ 1001",0,1
19626,10,NA,0,3
19631,1,"ДО 10",0,2
19641,6,"БОЛЕЕ 500",0,3
19642,1,NA,0,1
19652,5,"ОТ 501 ДО 1000",0,2
19655,9,"БОЛЕЕ 500",0,3
19664,9,"ОТ 501 ДО 1000",0,2
19665,1,"ОТ 501 ДО 1000",0,1
19668,5,"ОТ 101 ДО 500",0,0
19671,4,"БОЛЕЕ 1001",0,3
19689,8,"ОТ 101 ДО 500",0,3
19694,3,"ОТ 101 ДО 500",0,2
19704,10,"ОТ 101 ДО 500",0,3
19710,2,"БОЛЕЕ 1001",0,1
19717,11,"ОТ 51 ДО 100",0,3
19718,9,NA,0,2
19721,7,"ОТ 11 ДО 50",0,2
19732,2,"ОТ 101 ДО 500",0,3
19733,10,"ОТ 101 ДО 500",0,1
19737,8,"ОТ 51 ДО 100",0,3
19738,1,"ОТ 101 ДО 500",0,3
19741,3,"БОЛЕЕ 1001",0,3
19745,10,"БОЛЕЕ 500",0,3
19746,8,"ОТ 51 ДО 100",0,3
19752,8,"ОТ 101 ДО 500",0,2
19753,1,"ОТ 501 ДО 1000",0,1
19760,12,"ОТ 501 ДО 1000",0,2
19761,8,"ДО 10",0,3
19769,11,"БОЛЕЕ 1001",0,2
19788,6,"ОТ 11 ДО 50",0,2
19794,2,"ОТ 11 ДО 50",0,3
19796,10,"ОТ 51 ДО 100",0,2
19803,12,"ОТ 501 ДО 1000",0,1
19822,7,"БОЛЕЕ 1001",0,2
19834,9,"ОТ 11 ДО 50",0,3
19840,5,"ОТ 31 ДО 50",0,2
19844,2,"ОТ 51 ДО 100",0,1
19845,1,"ОТ 501 ДО 1000",0,3
19848,3,"ОТ 501 ДО 1000",0,3
19853,4,"ОТ 51 ДО 100",0,3
19866,1,"ДО 10",0,2
19870,10,NA,0,3
19875,9,"ОТ 11 ДО 30",0,3
19877,6,"ОТ 51 ДО 100",0,0
19880,12,"ОТ 101 ДО 500",0,2
19883,2,NA,0,2
19888,1,NA,0,3
19900,9,"БОЛЕЕ 500",0,3
19917,7,"БОЛЕЕ 1001",0,2
19919,10,"ОТ 501 ДО 1000",0,1
19926,3,"БОЛЕЕ 1001",0,1
19933,5,"БОЛЕЕ 1001",0,3
19942,6,"ОТ 101 ДО 500",0,2
19950,9,"ОТ 31 ДО 50",0,2
19951,1,"БОЛЕЕ 1001",0,2
19956,8,"ДО 10",0,3
19959,5,"ОТ 101 ДО 500",0,2
19961,5,"ОТ 51 ДО 100",0,3
19964,2,"ОТ 51 ДО 100",0,3
19967,12,"БОЛЕЕ 1001",0,2
19977,1,"ОТ 101 ДО 500",0,2
19981,7,"ДО 10",0,3
19985,1,NA,0,3
20003,11,"ОТ 501 ДО 1000",0,3
20008,2,"БОЛЕЕ 1001",0,2
20010,1,"ОТ 101 ДО 500",0,2
20014,6,NA,0,0
20016,9,"ОТ 101 ДО 500",0,3
20018,4,"ОТ 51 ДО 100",0,1
20022,10,"ОТ 101 ДО 500",0,3
20023,9,"ОТ 101 ДО 500",0,3
20032,12,"ОТ 11 ДО 50",0,3
20034,1,"БОЛЕЕ 1001",0,2
20039,7,"ОТ 101 ДО 500",0,1
20041,9,"ОТ 501 ДО 1000",0,2
20042,12,"ОТ 101 ДО 500",0,3
20045,10,"БОЛЕЕ 1001",0,1
20047,9,"ОТ 101 ДО 500",0,2
20052,3,"ОТ 101 ДО 500",0,2
20061,11,"ОТ 101 ДО 500",0,2
20062,3,"БОЛЕЕ 1001",0,3
20063,11,"ОТ 101 ДО 500",0,1
20072,1,"ОТ 51 ДО 100",0,3
20073,3,"ОТ 101 ДО 500",0,1
20076,1,"ОТ 11 ДО 50",0,3
20079,6,"ОТ 51 ДО 100",0,2
20081,8,"ОТ 501 ДО 1000",0,3
20089,1,"ОТ 501 ДО 1000",0,1
20094,1,"ОТ 101 ДО 500",0,2
20102,8,"БОЛЕЕ 1001",0,3
20109,12,"ДО 10",0,2
20117,3,"БОЛЕЕ 1001",0,1
20127,7,"ОТ 101 ДО 500",0,3
20139,5,"БОЛЕЕ 500",0,2
20152,7,NA,0,3
20154,2,"ОТ 101 ДО 500",0,3
20160,9,"ОТ 101 ДО 500",0,3
20171,1,"ОТ 11 ДО 50",0,3
20177,10,"ОТ 11 ДО 50",0,3
20180,9,"БОЛЕЕ 1001",0,3
20203,12,"ОТ 11 ДО 50",0,3
20210,12,"БОЛЕЕ 1001",0,2
20214,6,"ОТ 101 ДО 500",0,3
20230,6,"БОЛЕЕ 500",0,1
20243,5,"ОТ 101 ДО 500",0,3
20248,12,"БОЛЕЕ 1001",0,1
20252,5,"БОЛЕЕ 1001",0,3
20254,12,"ОТ 101 ДО 500",0,2
20257,6,"БОЛЕЕ 1001",0,2
20262,9,"ОТ 31 ДО 50",0,1
20272,3,"ОТ 101 ДО 500",0,3
20277,9,"БОЛЕЕ 1001",0,2
20283,2,"ОТ 101 ДО 500",0,3
20285,12,"БОЛЕЕ 1001",0,1
20297,2,"ОТ 51 ДО 100",0,2
20298,1,"ОТ 101 ДО 500",0,3
20323,1,"ОТ 101 ДО 500",0,2
20324,10,"ОТ 101 ДО 500",0,3
20337,9,"ОТ 51 ДО 100",0,2
20342,10,"БОЛЕЕ 1001",0,2
20361,7,"ОТ 101 ДО 500",0,3
20362,11,NA,0,1
20369,1,"ДО 10",0,1
20372,9,"ОТ 11 ДО 50",0,3
20374,5,"ОТ 501 ДО 1000",0,3
20382,2,"ОТ 501 ДО 1000",0,3
20394,12,"ОТ 501 ДО 1000",0,2
20395,9,"ДО 10",0,2
20398,4,"БОЛЕЕ 1001",0,1
20410,7,"ОТ 101 ДО 500",0,2
20416,12,NA,0,2
20420,8,"ОТ 51 ДО 100",0,3
20425,9,"ДО 10",0,2
20426,3,"БОЛЕЕ 1001",0,2
20427,10,"БОЛЕЕ 1001",0,3
20428,12,"БОЛЕЕ 1001",0,3
20430,11,"БОЛЕЕ 1001",0,3
20436,2,"ОТ 101 ДО 500",0,1
