"user_id","predict"
89667,-3.0196385081621
89686,-2.85005199333367
89690,-3.41441327735676
89701,-3.42900835591872
89726,-2.63138501100153
89736,-2.43866478227226
89792,-2.51783704394995
89800,-2.84023832345197
89801,-3.1804888438268
89812,-2.39763716201739
89813,-3.05987628917346
89828,-3.00895048135653
89859,-3.10550975385004
89877,-3.12275482855487
89907,-3.2879633378771
89919,-3.04514880828085
89939,-2.855710120299
89951,-3.49765759274743
89970,-3.55195464681604
89972,-3.22845604474736
90009,-3.39238443261046
90013,-3.06062060512787
90015,-2.19755597051906
90017,-2.15174458022274
90022,-2.93331614057303
90032,-2.7449183096361
90040,-1.70140238292426
90053,-3.30734218648052
90055,-3.04514880828085
90070,-2.31567296808584
90078,-2.31875102028424
90091,-2.11384053545537
90120,-2.95013690065325
90151,-2.77607966261143
90203,-6.11284836325005
90224,-2.7042443188586
90226,-3.0499325783223
90244,-3.43336652957624
90264,-2.00333351249575
90280,-3.38802625895294
90285,-2.45804363087567
90294,-3.20471902248642
90304,-3.22845604474736
90318,-2.9742982375388
90327,-2.67364722942643
90328,-2.39635704055827
90385,-3.22537799254896
90402,-3.38930638041207
90415,-2.57116917778255
90441,-2.8103698496757
90442,-2.27341074966094
90443,-3.0743633130097
90447,-3.17287886921963
90484,-3.26507996805561
90499,-3.18439589558319
90530,-2.75868947555638
90545,-3.18439589558319
90548,-3.59293674378182
90559,-3.49765759274743
90587,-3.20907719614395
90589,-3.59421686524094
90598,-3.28668321641798
90599,-2.82719060975593
90603,-3.41103432064234
90631,-3.25176501095278
90640,-3.22409787108984
90642,-2.83716027125357
90668,-3.26636008951474
90685,-3.37471130185011
90707,-3.43028847737784
90711,-2.33119028822196
90714,-3.2457011194522
90715,-3.55195464681604
90727,-2.87855771425531
90733,-2.43733913752404
90745,-3.30734218648052
90766,-2.75433130189885
90780,-3.55323476827517
90787,-3.39238443261046
90799,-3.1271130022124
90800,-3.24698124091133
90855,-3.25048488949366
90856,-3.39238443261046
90864,-3.45667549578166
90873,-3.07308319155058
90891,-2.84065366948793
90893,-3.16809509917817
90931,-2.51279689376173
90938,-2.87855771425531
90961,-2.82719060975593
90969,-3.210782913987
90986,-3.47127057434362
90994,-2.3567005883407
91047,-3.0817727315891
91079,-3.28668321641798
91082,-3.25484306315118
91092,-3.2457011194522
91112,-3.2879633378771
91119,-2.85135194664147
91192,-1.98786171564873
91203,-3.28668321641798
91205,-3.10550975385004
91222,-2.2492260942904
91272,-3.00416671131507
91293,-3.08305285304823
91300,-2.71334920493308
91301,-3.12753859859633
91302,-3.22147094079258
91306,-3.31042023867891
91313,-3.04514880828085
91332,-2.93331614057303
91333,-3.20471902248642
91357,-3.41569339881588
91424,-3.20907719614395
91496,-3.04207075608245
91510,-3.34832428344629
91525,-3.51533072350779
91563,-2.8526320681006
91572,-2.9601065621509
91586,-3.22845604474736
91587,-2.62356024638618
91624,-3.0321010945848
91626,-3.124034950014
91630,-2.9276580136077
91648,-3.26507996805561
91663,-2.33509733997834
91664,-3.14649185081581
91676,-2.68612360547057
91682,-3.59421686524094
91683,-3.28500997754661
91686,-3.63391884074759
91736,-3.25484306315118
91752,-2.62197201873877
91764,-3.59421686524094
91799,-3.16373692552065
91806,-3.00108865911667
91811,-3.38930638041207
91840,-3.24698124091133
91849,-3.28372985608749
91878,-3.43336652957624
91889,-3.55195464681604
91937,-3.20599914394555
91946,-1.98781619235964
91966,-2.913512977345
91974,-2.83588014979445
91976,-3.41569339881588
91990,-3.63519896220672
91994,-3.35140233564469
92011,-2.44344855231371
92012,-3.22409787108984
92053,-2.9631846143493
92057,-3.00108865911667
92066,-3.0165604559637
92067,-2.84065366948793
92087,-2.93331614057303
92097,-3.59293674378182
92098,-3.43028847737784
92102,-2.93331614057303
92124,-2.33119028822196
92156,-3.55631282047356
92165,-3.43028847737784
92213,-3.39238443261046
92223,-3.41877145101428
92267,-3.09852464989525
92269,-3.25176501095278
92336,-3.10550975385004
92388,-3.14258479905942
92402,-2.70860249251613
92409,-3.43028847737784
92439,-3.22019081933345
92441,-3.08655650163055
92468,-3.28668321641798
92476,-3.1382266254019
92539,-2.19272667718852
92550,-3.30606206502139
92616,-2.580989921773
92634,-2.84023832345197
92649,-2.7992562264862
92650,-2.93767431423055
92656,-2.72402765023795
92668,-2.19755597051906
92686,-3.55195464681604
92692,-3.55631282047356
92701,-3.18439589558319
92717,-3.08783662308968
92728,-3.26943814171314
92743,-2.75561142335798
92815,-3.55323476827517
92822,-2.8362954958304
92845,-3.26507996805561
92857,-3.124034950014
92898,-3.38930638041207
92921,-2.66326222189283
92965,-2.913512977345
92986,-3.2879633378771
93007,-2.62356024638618
93052,-3.38930638041207
93095,-3.12275482855487
93101,-2.43733913752404
93136,-3.43028847737784
93145,-2.33119028822196
93149,-2.93459626203215
93182,-3.05754255292948
93192,-2.66326222189283
93196,-2.87253088037923
93197,-2.31567296808584
93204,-3.51225267130939
93209,-2.62197201873877
93264,-3.08305285304823
93325,-2.39635704055827
93365,-3.18311577412406
93366,-3.24698124091133
93391,-3.14649185081581
93407,-3.0817727315891
93411,-2.95141702211238
93467,-2.9631846143493
93488,-2.15179010351183
93516,-2.62228012492705
93532,-3.44765824395059
93534,-2.83757561728953
93546,-2.87814236821935
93571,-2.91825968976195
93592,-3.55195464681604
93637,-2.06982590958028
93639,-1.17949973372057
93643,-3.18311577412406
93664,-3.26636008951474
93667,-2.0288438126145
93688,-3.16501704697978
93695,-2.83716027125357
93705,-3.38930638041207
93715,-3.14258479905942
93780,-3.35140233564469
93826,-3.47434862654201
93834,-2.02879828932542
93836,-3.46999045288449
93854,-3.43336652957624
93866,-3.46999045288449
93871,-1.34342812158367
93889,-3.12275482855487
93908,-2.37607943694412
93923,-1.3024460246179
93930,-3.63519896220672
93931,-3.55323476827517
93994,-3.09724452843613
94003,-3.59293674378182
94031,-3.03338121604393
94039,-3.05987628917346
94059,-3.26245303775835
94066,-2.84023832345197
94067,-3.22409787108984
94077,-2.87855771425531
94079,-3.04207075608245
94113,-2.03187634152382
94136,-2.03187634152382
94156,-3.04079063462332
94213,-2.37217238518773
94220,-2.87814236821935
94252,-3.55323476827517
94270,-2.84023832345197
94307,-2.93331614057303
94329,-3.51533072350779
94349,-2.41706153390989
94360,-3.00108865911667
94411,-3.59421686524094
94447,-2.85496580434458
94464,-2.7992562264862
94476,-1.93819007864443
94498,-2.92220251738352
94508,-3.1804888438268
94509,-3.05754255292948
94514,-3.17287886921963
94523,-3.00108865911667
94530,-2.99547717127655
94536,-2.87686224676022
94538,-2.7992562264862
94582,-2.78590040660187
94595,-3.00108865911667
94596,-3.26636008951474
94601,-2.84023832345197
94605,-3.40795626844394
94607,-3.47434862654201
94623,-2.96796838439075
94661,-3.16501704697978
94670,-3.20599914394555
94672,-3.48864034091636
94719,-2.37217238518773
94724,-3.18747394778159
94732,-3.10160270209365
94759,-2.10211846650753
94812,-2.06850026483207
94830,-3.69483094720436
94845,-3.01528033450458
94850,-3.00022388369351
94851,-2.93767431423055
94889,-2.95449507431078
94891,-2.99980853765755
94897,-2.31567296808584
94920,-2.8816357664537
94936,-2.45804363087567
94937,-3.41441327735676
94946,-2.7992562264862
94955,-2.3567005883407
94979,-2.74522641582438
94991,-3.30606206502139
95020,-2.33119028822196
95027,-1.58932070337832
95032,-3.01761407074856
95035,-3.34832428344629
95075,-3.29274710791856
95097,-3.08783662308968
95100,-3.07308319155058
95107,-3.51225267130939
95118,-3.08655650163055
95133,-3.12881872005546
95144,-3.20599914394555
95157,-3.22147094079258
95187,-1.97917217561021
95208,-2.32050226141638
95225,-3.34704416198716
95234,-2.5856562016188
95248,-2.40246645534793
95278,-3.16514173884768
95282,-2.85135194664147
95283,-2.43733913752404
95293,-2.78748863424928
95330,-2.84023832345197
95333,-2.35665506505162
95340,-3.16501704697978
95351,-2.8103698496757
95386,-2.15220544954779
95391,-2.27473639440915
95406,-3.2879633378771
95444,-3.04207075608245
95462,-2.23370877415429
95467,-2.66295411570455
95468,-3.29146698645943
95479,-2.87253088037923
95541,-3.55195464681604
95543,-2.60737694017681
95547,-1.466374412481
95562,-2.27469087112007
95590,-3.18311577412406
95626,-3.16809509917817
95633,-2.91912446518512
95655,-3.39238443261046
95674,-1.70140238292426
95700,-3.41877145101428
95729,-2.7495845894819
95730,-2.7992562264862
95750,-3.20471902248642
95767,-3.22845604474736
95792,-1.82434867382158
95812,-2.580989921773
95858,-3.10160270209365
95879,-3.42900835591872
95896,-3.51097254985027
95902,-3.30606206502139
95961,-2.9631846143493
96041,-2.72402765023795
96081,-3.13189677225385
96082,-3.04514880828085
96084,-3.30734218648052
96085,-2.27473639440915
96151,-3.34704416198716
96191,-2.02879828932542
96197,-2.39472932497599
96257,-1.98653607090052
96259,-2.56639484321104
96272,-2.12627980339308
96289,-3.30606206502139
96328,-2.1927722004776
96332,-2.11080800654605
96375,-1.99089424455804
96380,-3.04207075608245
96387,-2.81270358591968
96428,-2.52541274624526
96461,-2.00566724873974
96478,-2.84023832345197
96490,-3.14258479905942
96541,-2.64835903714259
96572,-2.7449183096361
96577,-3.43028847737784
96602,-2.73276382940167
96612,-2.78590040660187
96622,-2.84023832345197
96628,-1.98786171564873
96645,-3.1685206955621
96647,-2.70393621267032
96648,-2.33119028822196
96650,-1.50735650944677
96651,-3.0196385081621
96664,-3.22019081933345
96665,-3.37471130185011
96668,-3.48864034091636
96721,-2.08763144267129
96729,-3.16980081702123
96734,-3.49637747128831
96748,-2.31567296808584
96754,-3.14258479905942
96759,-2.5856562016188
96836,-2.6500553195157
96864,-3.20599914394555
96867,-2.95013690065325
96871,-2.45804363087567
96885,-2.27952016445061
96902,-3.16809509917817
96921,-1.70140238292426
96926,-2.15482263242114
96943,-3.47434862654201
96963,-3.2879633378771
96971,-3.38930638041207
96999,-3.25484306315118
97011,-3.16373692552065
97048,-2.54467410465303
97062,-2.52541274624526
97069,-3.2879633378771
97092,-2.917844343726
97095,-2.86945282818083
97127,-3.08613090524662
97163,-3.51225267130939
97187,-3.18747394778159
97188,-2.66295411570455
97200,-2.27473639440915
97203,-3.47434862654201
97224,-2.44023102367592
97248,-3.47434862654201
97267,-3.18439589558319
97272,-2.37607943694412
97280,-1.98781619235964
97283,-2.7992562264862
97289,-2.06982590958028
97293,-2.04431560946153
97321,-2.04664934570551
97330,-2.97791209524191
97338,-2.11076248325697
97342,-3.16809509917817
97347,-2.49902572784144
97402,-3.04079063462332
97408,-3.22537799254896
97411,-3.2457011194522
97457,-2.31567296808584
97468,-2.78620851279015
97476,-3.2879633378771
97513,-2.0288438126145
97537,-3.43336652957624
97541,-2.70552444031773
97565,-3.35140233564469
97581,-2.47181479679595
97600,-2.06982590958028
97612,-3.35140233564469
97629,-3.2138609661854
97656,-2.87814236821935
97688,-3.04207075608245
97695,-2.75433130189885
97699,-2.87814236821935
97708,-2.23375429744338
97751,-3.14649185081581
97766,-2.99547717127655
97803,-3.17287886921963
97805,-3.46999045288449
97811,-2.31571849137493
97839,-2.71334920493308
97913,-2.87727759279618
97937,-2.66454234335195
97945,-3.12753859859633
97946,-3.1685206955621
97966,-3.51097254985027
97975,-3.13950674686103
97999,-3.18439589558319
98025,-3.22409787108984
98042,-3.55323476827517
98060,-3.00108865911667
98062,-3.49637747128831
98083,-3.20950279252788
98101,-2.23370877415429
98109,-3.2879633378771
98128,-2.41706153390989
98130,-2.11080800654605
98189,-3.18439589558319
98191,-2.40246645534793
98216,-2.07963957946198
98242,-3.16501704697978
98274,-3.55323476827517
98283,-3.31042023867891
98310,-2.84065366948793
98317,-3.24698124091133
98359,-2.83716027125357
98380,-3.55195464681604
98393,-2.5507009385291
98404,-2.41706153390989
98408,-3.34704416198716
98412,-2.63138501100153
98447,-2.33509733997834
98454,-3.43336652957624
98525,-3.43336652957624
98529,-2.62356024638618
98538,-3.53398061153966
98560,-3.46999045288449
98583,-2.62356024638618
98590,-3.1271130022124
98593,-2.855710120299
98604,-3.43336652957624
98611,-5.18286573517278
98622,-3.16501704697978
98636,-2.75433130189885
98703,-2.31439284662672
98730,-3.04514880828085
98733,-2.02751816786629
98746,-3.26943814171314
98752,-3.22409787108984
98771,-3.33244908342521
98806,-2.39763716201739
98836,-2.18408266043908
98842,-3.05754255292948
98843,-3.00416671131507
98876,-3.51097254985027
98924,-2.96796838439075
98941,-2.93767431423055
98956,-3.47127057434362
98957,-2.5998012378815
98972,-2.95141702211238
98976,-2.9601065621509
98993,-3.51097254985027
99013,-2.86945282818083
99047,-2.66295411570455
99048,-2.41315448215351
99074,-3.30606206502139
99087,-3.47127057434362
99102,-2.90915480368748
99131,-3.04079063462332
99146,-2.92220251738352
99155,-1.96468515177396
99161,-2.91912446518512
99193,-2.73276382940167
99211,-2.7495845894819
99217,-1.98786171564873
99223,-3.16373692552065
99230,-3.2457011194522
99250,-2.87814236821935
99255,-2.19755597051906
99291,-2.41706153390989
99306,-2.62197201873877
99312,-3.04207075608245
99343,-3.14258479905942
99348,-2.35537494359249
99377,-3.14649185081581
99392,-2.47181479679595
99405,-2.7449183096361
99419,-3.2879633378771
99432,-3.29582516011695
99439,-3.39238443261046
99443,-2.11384053545537
99446,-3.00108865911667
99474,-3.13950674686103
99477,-3.40795626844394
99498,-3.08613090524662
99527,-2.6500553195157
99541,-2.77374592636745
99570,-3.51225267130939
99585,-2.41706153390989
99587,-3.49299851457389
99592,-2.06982590958028
99614,-2.77374592636745
99617,-2.5537789907275
99629,-2.5537789907275
99631,-2.95449507431078
99643,-3.42900835591872
99650,-3.55195464681604
99651,-3.34832428344629
99677,-3.43336652957624
99711,-2.89669221726477
99725,-2.91953981122108
99729,-3.35140233564469
99752,-3.28668321641798
99753,-1.70140238292426
99781,-3.2457011194522
99797,-2.66454234335195
99809,-1.90893005062649
99813,-2.33509733997834
99816,-2.97557835899793
99823,-2.87814236821935
99856,-2.0288438126145
99925,-2.2492260942904
99928,-3.05626243147035
99944,-2.87727759279618
99955,-2.77607966261143
99958,-2.84065366948793
99969,-3.57496270850544
100040,-3.41441327735676
100041,-2.86945282818083
100052,-3.12275482855487
100055,-3.42900835591872
100077,-3.26943814171314
100078,-2.43866478227226
100100,-2.66326222189283
100103,-2.7042443188586
100114,-3.10160270209365
100127,-3.20471902248642
100134,-3.2457011194522
100140,-2.1927722004776
100180,-3.34832428344629
100214,-2.81472802333322
100218,-3.49765759274743
100223,-2.62197201873877
100224,-2.913512977345
100229,-3.10160270209365
100231,-3.59421686524094
100232,-2.41706153390989
100234,-2.12627980339308
100251,-2.89361416506638
100267,-1.98786171564873
100292,-2.95449507431078
100295,-3.41877145101428
100297,-2.917844343726
100308,-2.18408266043908
100330,-2.60737694017681
100338,-3.12275482855487
100343,-3.26943814171314
100359,-3.38930638041207
100374,-2.78590040660187
100380,-3.24698124091133
100411,-3.26245303775835
100425,-3.09724452843613
100458,-2.62197201873877
100463,-2.66762039555035
100471,-3.63391884074759
100499,-2.580989921773
100509,-2.74522641582438
100528,-2.83154878341345
100549,-3.28668321641798
100555,-2.73276382940167
100571,-2.78590040660187
100594,-2.7465065372835
100605,-2.95449507431078
100620,-2.06978038629119
100630,-3.26943814171314
100635,-2.92220251738352
100659,-3.59293674378182
100660,-2.70552444031773
100662,-3.43028847737784
100689,-3.09091467528808
100739,-3.55195464681604
100774,-3.124034950014
100779,-2.83588014979445
100787,-2.31571849137493
100813,-1.70140238292426
100820,-2.27469087112007
100832,-3.39238443261046
100835,-3.05754255292948
100851,-2.02879828932542
100880,-2.15179010351183
100891,-2.78590040660187
100908,-3.04557440466478
100911,-2.70393621267032
100916,-2.96052190818686
100932,-2.33509733997834
100938,-2.48443064927948
100974,-2.44344855231371
100991,-3.26943814171314
101005,-1.38441021854945
101033,-2.27952016445061
101034,-3.30734218648052
101066,-3.55323476827517
101069,-2.59963980980487
101071,-3.30734218648052
101078,-2.99980853765755
101093,-2.77300161041303
101123,-2.39472932497599
101141,-2.84023832345197
101145,-3.47127057434362
101164,-3.51097254985027
101166,-3.34704416198716
101182,-3.08305285304823
101193,-3.13189677225385
101229,-1.98786171564873
101240,-3.46999045288449
101250,-3.43028847737784
101257,-3.08305285304823
101261,-3.124034950014
101307,-3.20599914394555
101318,-3.26943814171314
101336,-3.51097254985027
101341,-3.00022388369351
101356,-3.51533072350779
101371,-2.83716027125357
101378,-1.79276490070155
101429,-3.51533072350779
101432,-3.37343118039098
101499,-3.09852464989525
101509,-3.05626243147035
101522,-2.66326222189283
101526,-2.9601065621509
101546,-2.83588014979445
101547,-2.15046445876362
101559,-3.51225267130939
101566,-3.0196385081621
101572,-3.59293674378182
101593,-2.9104349251466
101595,-2.0852977064273
101612,-3.26943814171314
101635,-2.37607943694412
101645,-3.22537799254896
101648,-2.93459626203215
101670,-2.62228012492705
101681,-3.42900835591872
101703,-3.51225267130939
101716,-2.78590040660187
101757,-3.52962243788214
101776,-3.46999045288449
101806,-2.7449183096361
101808,-3.38802625895294
101824,-2.87814236821935
101838,-3.34832428344629
101852,-2.7177073785906
101856,-3.26943814171314
101888,-2.79967157252215
101890,-3.12881872005546
101892,-2.9104349251466
101906,-3.63519896220672
101927,-2.0288438126145
101937,-2.39768268530648
101938,-2.85804385654298
101941,-2.85005199333367
101984,-3.37343118039098
101988,-3.26636008951474
102021,-3.0196385081621
102024,-3.0165604559637
102072,-2.83716027125357
102075,-3.28668321641798
102114,-2.85135194664147
102174,-3.25484306315118
102185,-3.46999045288449
102246,-3.20907719614395
102258,-3.43336652957624
102278,-2.78590040660187
102279,-3.12275482855487
102281,-2.8681727067217
102354,-3.63391884074759
102413,-2.66295411570455
102421,-3.51225267130939
102443,-2.96052190818686
102444,-2.19580472938692
102457,-2.99980853765755
102492,-2.66762039555035
102520,-3.00108865911667
102542,-3.31042023867891
102559,-3.18747394778159
102563,-3.51225267130939
102598,-2.54942081706998
102630,-2.83588014979445
102640,-2.32050226141638
102680,-3.39238443261046
102690,-2.91825968976195
102708,-3.17287886921963
102715,-3.30606206502139
102718,-2.45804363087567
102719,-3.22147094079258
102725,-2.33119028822196
102744,-3.55323476827517
102751,-3.33372920488433
102758,-2.27473639440915
102776,-3.00895048135653
102800,-2.70393621267032
102819,-3.55195464681604
102839,-2.63138501100153
102844,-3.26507996805561
102856,-2.855710120299
102873,-2.74522641582438
102922,-2.43861925898317
102925,-2.68975729502235
102935,-3.35140233564469
102937,-3.16501704697978
102952,-2.22506475740486
102955,-3.43028847737784
102975,-2.83716027125357
102987,-3.43336652957624
103007,-3.55631282047356
103011,-5.45514533537125
103032,-2.23370877415429
103037,-2.60737694017681
103064,-3.1835668960252
103068,-3.09852464989525
103077,-3.26245303775835
103080,-3.124034950014
103088,-1.97917217561021
103090,-3.26507996805561
103109,-1.83374699766733
103123,-3.20907719614395
103133,-2.73073939198813
103134,-2.70552444031773
103136,-2.7992562264862
103200,-2.14310056347331
103225,-3.65256872877946
103251,-3.29274710791856
103252,-2.6531333717141
103284,-3.18311577412406
103289,-3.04514880828085
103322,-3.26636008951474
103325,-2.27473639440915
103328,-2.97865641119632
103338,-3.39238443261046
103353,-3.07308319155058
103357,-3.20907719614395
103378,-3.63391884074759
103400,-2.41706153390989
103409,-3.22537799254896
103428,-3.47434862654201
103430,-3.20907719614395
103439,-2.97557835899793
103468,-3.22409787108984
103474,-2.59040291403575
103502,-3.1271130022124
103511,-2.95924178672773
103524,-2.23375429744338
103540,-3.34832428344629
103576,-2.15482263242114
103583,-2.23375429744338
103601,-3.00108865911667
103612,-3.51533072350779
103626,-2.88122042041775
103638,-2.49902572784144
103645,-3.20599914394555
103660,-3.41441327735676
103669,-3.30734218648052
103679,-3.59293674378182
103705,-3.1835668960252
103723,-2.82719060975593
103725,-1.93819007864443
103727,-2.64835903714259
103734,-2.19272667718852
103743,-2.8681727067217
103757,-2.31571849137493
103765,-3.47127057434362
103819,-2.82847073121505
103825,-2.19755597051906
103841,-3.08783662308968
103846,-3.08305285304823
103853,-2.95882644069177
103865,-2.20824399732463
103866,-3.42900835591872
103884,-1.77426169078133
103887,-3.08613090524662
103889,-2.93459626203215
103913,-3.0196385081621
103915,-3.12753859859633
103935,-3.51533072350779
103939,-2.39635704055827
104023,-3.35140233564469
104054,-3.65256872877946
104060,-2.3567005883407
104079,-2.39924892671014
104084,-2.5507009385291
104111,-3.45539537432253
104127,-3.28668321641798
104133,-3.34832428344629
104158,-3.51225267130939
104202,-3.10160270209365
104214,-2.15174458022274
104227,-3.0743633130097
104244,-3.2457011194522
104317,-3.18311577412406
104330,-2.8362954958304
104348,-2.79531339886463
104373,-3.26245303775835
104387,-3.37005222367656
104398,-3.34704416198716
104399,-2.88122042041775
104405,-3.3777893540485
104426,-2.49902572784144
104434,-2.7042443188586
104445,-2.9601065621509
104467,-3.25048488949366
104483,-3.04207075608245
104500,-3.0196385081621
104522,-2.19144655572939
104525,-3.18439589558319
104614,-3.39238443261046
104627,-2.95882644069177
104633,-2.66762039555035
104640,-2.59168303549488
104660,-2.62197201873877
104661,-2.02879828932542
104667,-2.92220251738352
104668,-3.29274710791856
104673,-2.49902572784144
104676,-3.08613090524662
104705,-3.31042023867891
104723,-2.62197201873877
104725,-2.49902572784144
104767,-2.33509733997834
104785,-2.62663829858458
104792,-2.61215127474833
104855,-2.5856562016188
104856,-2.83154878341345
104874,-2.97791209524191
104883,-3.17287886921963
104897,-2.45804363087567
104900,-2.43861925898317
104905,-3.51533072350779
104915,-3.59421686524094
104926,-3.17920872236768
104927,-3.34832428344629
104958,-2.7717214889539
104961,-2.44344855231371
104992,-3.10550975385004
105003,-3.42900835591872
105011,-3.14649185081581
105016,-2.33509733997834
105027,-2.31571849137493
105055,-3.33372920488433
105086,-3.30606206502139
105098,-3.51225267130939
105104,-2.7495845894819
105117,-3.51097254985027
105126,-3.48864034091636
105161,-3.42900835591872
105166,-3.08613090524662
105178,-3.47434862654201
105188,-2.9631846143493
105204,-2.87686224676022
105216,-3.43028847737784
105221,-3.04207075608245
105251,-3.2879633378771
105277,-3.09852464989525
105283,-2.917844343726
105321,-2.31571849137493
105356,-3.22409787108984
105365,-2.41706153390989
105366,-3.14258479905942
105378,-3.39238443261046
105503,-2.917844343726
105512,-2.27952016445061
105517,-3.55195464681604
105524,-3.59421686524094
105537,-2.54000782480722
105567,-3.55195464681604
105581,-3.57188465630704
105602,-3.63519896220672
105608,-2.54942081706998
105612,-2.54467410465303
105654,-2.39763716201739
105655,-2.76808779940212
105677,-3.59421686524094
105696,-2.11080800654605
105698,-2.45804363087567
105699,-2.87814236821935
105745,-2.73073939198813
105773,-3.34832428344629
105777,-3.42900835591872
105780,-3.26507996805561
105841,-3.05754255292948
105848,-3.47127057434362
105851,-3.43028847737784
105864,-3.51533072350779
105866,-2.62356024638618
105904,-2.31875102028424
105917,-2.81164997113483
105919,-3.08305285304823
105922,-2.15174458022274
105928,-3.34704416198716
105933,-2.913512977345
105939,-3.210782913987
105959,-2.35665506505162
105960,-3.34832428344629
105992,-3.47127057434362
106010,-3.45539537432253
106011,-3.18439589558319
106015,-3.00416671131507
106059,-2.33509733997834
106068,-3.25048488949366
106089,-1.99089424455804
106093,-3.09852464989525
106110,-2.52541274624526
106129,-3.14649185081581
106199,-2.15179010351183
106206,-2.33119028822196
106209,-2.31567296808584
106212,-2.85005199333367
106228,-2.45804363087567
106241,-2.45804363087567
106279,-3.41103432064234
106282,-3.03338121604393
106286,-2.91953981122108
106318,-2.9104349251466
106328,-2.27469087112007
106345,-3.34832428344629
106353,-3.47127057434362
106360,-2.06982590958028
106391,-2.75827412952042
106397,-2.95882644069177
106405,-3.26507996805561
106435,-2.70860249251613
106436,-3.63519896220672
106445,-3.0196385081621
106447,-3.51225267130939
106454,-3.20471902248642
106469,-3.22845604474736
106493,-2.79056668644768
106498,-2.84065366948793
106505,-2.15482263242114
106513,-3.04207075608245
106514,-2.54000782480722
106522,-3.1835668960252
106530,-2.9631846143493
106565,-2.78748863424928
106567,-2.15174458022274
106578,-3.59293674378182
106582,-3.04079063462332
106589,-3.53090255934126
106654,-2.43861925898317
106669,-2.84023832345197
106685,-2.27469087112007
106688,-2.75433130189885
106720,-2.72274752877882
106722,-2.3567005883407
106737,-2.78620851279015
106757,-2.39635704055827
106758,-3.26636008951474
106767,-3.49637747128831
106780,-3.38802625895294
106876,-1.98781619235964
106881,-2.81472802333322
106886,-2.99111899761903
106899,-2.39924892671014
106905,-3.26507996805561
106916,-3.01528033450458
106926,-1.98781619235964
106928,-2.95013690065325
106942,-2.81164997113483
106957,-3.28372985608749
106992,-3.01528033450458
107003,-3.33680725708273
107024,-3.1835668960252
107027,-2.70393621267032
107033,-3.12753859859633
107034,-2.93331614057303
107050,-2.7495845894819
107091,-3.10550975385004
107104,-3.20950279252788
107133,-2.12627980339308
107143,-2.97557835899793
107201,-2.88795603810105
107205,-2.7992562264862
107210,-2.43861925898317
107216,-2.12627980339308
107241,-3.0817727315891
107253,-2.0852977064273
107295,-3.38930638041207
107307,-2.81398370737881
107333,-3.47127057434362
107352,-2.92220251738352
107366,-2.66295411570455
107367,-3.53398061153966
107384,-3.59421686524094
107390,-3.04207075608245
107392,-3.12275482855487
107425,-2.93767431423055
107445,-3.1271130022124
107446,-2.43866478227226
107459,-3.04207075608245
107485,-5.34679412303588
107519,-3.13950674686103
107537,-1.89720798167866
107616,-2.85368568288546
107624,-1.58932070337832
107628,-2.52541274624526
107645,-3.00416671131507
107647,-2.39768268530648
107655,-2.04431560946153
107662,-2.91825968976195
107687,-3.43336652957624
107738,-2.90915480368748
107744,-3.63391884074759
107753,-2.48121312064169
107763,-2.62197201873877
107785,-2.15179010351183
107793,-2.1927722004776
107833,-2.27341074966094
107836,-3.16373692552065
107839,-3.2879633378771
107842,-2.76808779940212
107858,-3.20950279252788
107862,-2.91912446518512
107866,-2.70393621267032
107886,-3.34832428344629
107929,-2.74522641582438
107938,-2.77607966261143
107966,-2.31571849137493
107971,-2.36148435838216
107989,-1.8747290946331
107999,-3.20907719614395
108014,-3.49765759274743
108015,-2.43861925898317
108036,-2.49902572784144
108045,-2.86945282818083
108052,-2.23375429744338
108092,-2.93459626203215
108099,-3.04514880828085
108112,-2.99111899761903
108119,-2.99980853765755
108124,-3.33372920488433
108132,-2.15179010351183
108135,-2.31571849137493
108174,-2.47181479679595
108196,-2.06850026483207
108199,-3.124034950014
108202,-3.08613090524662
108203,-3.3777893540485
108226,-3.04079063462332
108246,-3.17920872236768
108252,-3.26636008951474
108253,-2.11076248325697
108265,-2.35973311725002
108282,-2.917844343726
108292,-2.0288438126145
108297,-3.10160270209365
108299,-2.06850026483207
108362,-2.72402765023795
108366,-3.22845604474736
108372,-3.33244908342521
108398,-2.44344855231371
108403,-2.91825968976195
108407,-3.04079063462332
108435,-3.18747394778159
108437,-2.83716027125357
108442,-3.47434862654201
108444,-3.09852464989525
108453,-2.15174458022274
108462,-1.85622588471288
108476,-3.18311577412406
108492,-3.36697417147816
108541,-2.49902572784144
108575,-2.95013690065325
108601,-2.02879828932542
108625,-3.13189677225385
108626,-3.28372985608749
108630,-2.88122042041775
108632,-2.29020819125618
108634,-2.91825968976195
108636,-3.51533072350779
108651,-3.43028847737784
108677,-2.78620851279015
108685,-2.36148435838216
108695,-3.00108865911667
108701,-3.08305285304823
108750,-2.49902572784144
108804,-3.52962243788214
108853,-3.51533072350779
108894,-3.22409787108984
108907,-2.0852977064273
108930,-2.23370877415429
108954,-3.29274710791856
108985,-2.55865771283909
108990,-2.35665506505162
109007,-3.26245303775835
109014,-2.83154878341345
109021,-3.48992046237549
109062,-3.59293674378182
109067,-2.77374592636745
109075,-2.77374592636745
109101,-1.98781619235964
109127,-3.04207075608245
109151,-3.47434862654201
109171,-2.99239911907815
109234,-2.83716027125357
109235,-3.22845604474736
